File: ./hwmcc13/single/bob12s04.aig
64093 49.00       
64094 51.00       
64095 49.00       
64096 49.00       
64097 50.00       
64098 50.00       
64099 49.00       
64100 50.00       
64101 50.00       
64102 49.00       
64103 49.00       
64104 50.00       
64105 49.00       
64106 50.00       
64107 51.00       
64108 50.00       
64109 49.00       
64110 49.00       
64111 49.00       
64112 50.00       
64113 49.00       
64114 50.00       
64115 51.00       
64116 49.00       
64117 49.00       
64118 50.00       
64119 50.00       
64120 50.00       
64121 50.00       
64122 49.00       
64123 50.00       
64124 49.00       
64125 50.00       
64126 50.00       
64127 50.00       
64128 49.00       
64129 50.00       
64130 50.00       
64131 50.00       
64132 49.00       
64133 51.00       
64134 50.00       
64135 51.00       
64136 50.00       
64137 49.00       
64138 50.00       
64139 50.00       
64140 49.00       
64141 49.00       
64142 50.00       
64143 50.00       
64144 51.00       
64145 48.00       
64146 50.00       
64147 49.00       
64148 50.00       
64149 50.00       
64150 52.00       
64151 50.00       
64152 49.00       
64153 48.00       
64154 51.00       
64155 52.00       
64156 49.00       
64157 49.00       
64158 49.00       
64159 49.00       
64160 50.00       
64161 51.00       
64162 50.00       
64163 49.00       
64164 50.00       
64165 50.00       
64166 48.00       
64167 49.00       
64168 50.00       
64169 49.00       
64170 49.00       
64171 49.00       
64172 50.00       
64173 49.00       
64174 51.00       
64175 50.00       
64176 48.00       
64177 48.00       
64178 49.00       
64179 50.00       
64180 49.00       
64181 49.00       
64182 49.00       
64183 49.00       
64184 51.00       
64185 49.00       
64186 50.00       
64187 49.00       
64188 49.00       
64189 49.00       
64190 49.00       
64191 51.00       
64192 50.00       
64193 50.00       
64194 50.00       
64195 48.00       
64196 51.00       
64197 50.00       
64198 50.00       
64199 50.00       
64200 50.00       
64201 49.00       
64202 49.00       
64203 49.00       
64204 49.00       
64205 48.00       
64206 49.00       
64207 48.00       
64208 50.00       
64209 48.00       
64210 50.00       
64211 50.00       
64212 48.00       
64213 49.00       
64214 50.00       
64215 50.00       
64216 51.00       
64217 50.00       
64218 50.00       
64219 49.00       
64220 49.00       
64221 49.00       
64222 49.00       
64223 50.00       
64224 50.00       
64225 51.00       
64226 48.00       
64227 49.00       
64228 50.00       
64229 49.00       
64230 49.00       
64231 49.00       
64232 49.00       
64233 48.00       
64234 50.00       
64235 50.00       
64236 50.00       
64237 48.00       
64238 49.00       
64239 52.00       
64240 50.00       
64241 50.00       
64242 49.00       
64243 49.00       
64244 49.00       
64245 49.00       
64246 49.00       
64247 49.00       
64248 50.00       
64249 51.00       
64250 48.00       
64251 51.00       
64252 50.00       
64253 50.00       
64254 50.00       
64255 49.00       
64256 50.00       
64257 48.00       
64258 50.00       
64259 49.00       
64260 49.00       
64261 49.00       
64262 51.00       
64263 48.00       
64264 50.00       
64265 49.00       
64266 49.00       
64267 49.00       
64268 49.00       
64269 50.00       
64270 49.00       
64271 51.00       
64272 49.00       
64273 50.00       
64274 49.00       
64275 51.00       
64276 51.00       
64277 50.00       
64278 49.00       
64279 48.00       
64280 50.00       
64281 50.00       
64282 50.00       
64283 50.00       
64284 50.00       
64285 50.00       
64286 50.00       
64287 49.00       
64288 49.00       
64289 49.00       
64290 50.00       
64291 50.00       
64292 49.00       
64293 49.00       
64294 50.00       
64295 50.00       
64296 49.00       
64297 49.00       
64298 50.00       
64299 49.00       
64300 50.00       
64301 51.00       
64302 47.00       
64303 50.00       
64304 49.00       
64305 50.00       
64306 49.00       
64307 49.00       
64308 50.00       
64309 51.00       
64310 50.00       
64311 50.00       
64312 49.00       
64313 50.00       
64314 50.00       
64315 50.00       
64316 49.00       
64317 50.00       
64318 49.00       
64319 50.00       
64320 49.00       
64321 49.00       
64322 50.00       
64323 48.00       
64324 50.00       
64325 49.00       
64326 51.00       
64327 51.00       
64328 49.00       
64329 49.00       
64330 50.00       
64331 50.00       
64332 50.00       
64333 50.00       
64334 49.00       
64335 49.00       
64336 49.00       
64337 49.00       
64338 51.00       
64339 50.00       
64340 48.00       
64341 49.00       
64342 48.00       
64343 51.00       
64344 49.00       
64345 50.00       
64346 51.00       
64347 49.00       
64348 50.00       
64349 50.00       
64350 49.00       
64351 51.00       
64352 50.00       
64353 48.00       
64354 50.00       
64355 48.00       
64356 49.00       
64357 50.00       
64358 48.00       
64359 50.00       
64360 48.00       
64361 49.00       
64362 50.00       
64363 50.00       
64364 50.00       
64365 49.00       
64366 49.00       
64367 49.00       
64368 49.00       
64369 50.00       
64370 50.00       
64371 49.00       
64372 49.00       
64373 50.00       
64374 50.00       
64375 50.00       
64376 50.00       
64377 51.00       
64378 49.00       
64379 51.00       
64380 49.00       
64381 49.00       
64382 49.00       
64383 50.00       
64384 50.00       
64385 50.00       
64386 48.00       
64387 49.00       
64388 49.00       
64389 50.00       
64390 51.00       
64391 49.00       
64392 48.00       
64393 51.00       
64394 50.00       
64395 49.00       
64396 50.00       
64397 49.00       
64398 48.00       
64399 49.00       
64400 50.00       
64401 49.00       
64402 49.00       
64403 48.00       
64404 49.00       
64405 49.00       
64406 50.00       
64407 51.00       
64408 48.00       
64409 49.00       
64410 50.00       
64411 50.00       
64412 50.00       
64413 49.00       
64414 49.00       
64415 49.00       
64416 49.00       
64417 49.00       
64418 50.00       
64419 51.00       
64420 51.00       
64421 49.00       
64422 50.00       
64423 49.00       
64424 49.00       
64425 50.00       
64426 50.00       
64427 49.00       
64428 49.00       
64429 50.00       
64430 50.00       
64431 48.00       
64432 49.00       
64433 51.00       
64434 48.00       
64435 50.00       
64436 51.00       
64437 49.00       
64438 50.00       
64439 51.00       
64440 50.00       
64441 49.00       
64442 48.00       
64443 49.00       
64444 50.00       
64445 50.00       
64446 48.00       
64447 50.00       
64448 49.00       
64449 51.00       
64450 49.00       
64451 50.00       
64452 49.00       
64453 52.00       
64454 50.00       
64455 50.00       
64456 50.00       
64457 50.00       
64458 49.00       
64459 50.00       
64460 49.00       
64461 52.00       
64462 51.00       
64463 48.00       
64464 49.00       
64465 50.00       
64466 50.00       
64467 51.00       
64468 48.00       
64469 50.00       
64470 49.00       
64471 51.00       
64472 49.00       
64473 50.00       
64474 51.00       
64475 49.00       
64476 49.00       
64477 50.00       
64478 51.00       
64479 49.00       
64480 49.00       
64481 50.00       
64482 50.00       
64483 50.00       
64484 49.00       
64485 50.00       
64486 49.00       
64487 49.00       
64488 49.00       
64489 48.00       
64490 50.00       
64491 51.00       
64492 51.00       
64493 50.00       
64494 49.00       
64495 50.00       
64496 49.00       
64497 49.00       
64498 50.00       
64499 50.00       
64500 50.00       
64501 49.00       
64502 49.00       
64503 50.00       
64504 49.00       
64505 49.00       
64506 50.00       
64507 51.00       
64508 48.00       
64509 50.00       
64510 49.00       
64511 49.00       
64512 50.00       
64513 51.00       
64514 50.00       
64515 50.00       
64516 50.00       
64517 50.00       
64518 48.00       
64519 50.00       
64520 48.00       
64521 49.00       
64522 50.00       
64523 50.00       
64524 50.00       
64525 50.00       
64526 49.00       
64527 49.00       
64528 49.00       
64529 51.00       
64530 49.00       
64531 51.00       
64532 49.00       
64533 49.00       
64534 49.00       
64535 49.00       
64536 49.00       
64537 49.00       
64538 49.00       
64539 50.00       
64540 48.00       
64541 50.00       
64542 50.00       
64543 50.00       
64544 49.00       
64545 51.00       
64546 49.00       
64547 50.00       
64548 50.00       
64549 48.00       
64550 48.00       
64551 47.00       
64552 50.00       
64553 50.00       
64554 51.00       
64555 49.00       
64556 49.00       
64557 50.00       
64558 48.00       
64559 49.00       
64560 50.00       
64561 49.00       
64562 49.00       
64563 48.00       
64564 48.00       
64565 48.00       
64566 49.00       
64567 50.00       
64568 53.00       
64569 50.00       
64570 50.00       
64571 49.00       
64572 50.00       
64573 49.00       
64574 48.00       
64575 50.00       
64576 51.00       
64577 48.00       
64578 47.00       
64579 49.00       
64580 52.00       
64581 49.00       
64582 51.00       
64583 49.00       
64584 49.00       
64585 49.00       
64586 48.00       
64587 50.00       
64588 50.00       
64589 47.00       
64590 48.00       
64591 50.00       
64592 47.00       
64593 50.00       
64594 49.00       
64595 49.00       
64596 52.00       
64597 49.00       
64598 48.00       
64599 50.00       
64600 49.00       
64601 48.00       
64602 48.00       
64603 50.00       
64604 49.00       
64605 51.00       
64606 49.00       
64607 49.00       
64608 51.00       
64609 52.00       
64610 48.00       
64611 50.00       
64612 48.00       
64613 51.00       
64614 48.00       
64615 51.00       
64616 49.00       
64617 49.00       
64618 49.00       
64619 51.00       
64620 52.00       
64621 49.00       
64622 71.00       
64623 50.00       
64624 50.00       
64625 50.00       
64626 49.00       
64627 52.00       
64628 48.00       
64629 50.00       
64630 51.00       
64631 50.00       
64632 49.00       
64633 48.00       
64634 60.00       
64635 20.00       
64636 100.00      
64637 80.00       
64638 80.00       
64639 20.00       
64640 51.00       
64641 51.00       
64642 48.00       
64643 49.00       
64644 48.00       
64645 49.00       
64646 49.00       
64647 49.00       
64648 49.00       
64649 52.00       
64650 50.00       
64651 49.00       
64652 51.00       
64653 48.00       
64654 48.00       
64655 50.00       
64656 48.00       
64657 50.00       
64658 50.00       
64659 48.00       
64660 50.00       
64661 48.00       
64662 49.00       
64663 51.00       
64664 50.00       
64665 50.00       
64666 50.00       
64667 60.00       
64668 47.00       
64669 80.00       
64670 40.00       
64671 20.00       
64672 60.00       
64673 20.00       
64674 60.00       
64675 20.00       
64676 51.00       
64677 52.00       
64678 49.00       
64679 50.00       
64680 48.00       
64681 50.00       
64682 51.00       
64683 48.00       
64684 60.00       
64685 80.00       
64686 100.00      
64687 80.00       
64688 20.00       
64689 50.00       
64690 50.00       
64691 50.00       
64692 50.00       
64693 49.00       
64694 51.00       
64695 51.00       
64696 49.00       
64697 50.00       
64698 51.00       
64699 47.00       
64700 48.00       
64701 50.00       
64702 48.00       
64703 47.00       
64704 50.00       
64705 50.00       
64706 51.00       
64707 48.00       
64708 48.00       
64709 50.00       
64710 51.00       
64711 49.00       
64712 48.00       
64713 49.00       
64714 50.00       
